property_type,neighborhood,address,room_num,floor,area,garden_area,days_to_enter,num_of_payments,monthly_arnona,building_tax,total_floors,description,has_parking,has_storage,elevator,ac,handicap,has_bars,has_safe_room,has_balcony,is_furnished,is_renovated,price,num_of_images,distance_from_center
Квартира,יפו ג,יפת 203,2,3,24,16,0,12,1700,1800,3,"[<p class=""text-word-break"">2 חדרים נבנים באזור טוב, 5 דקות הליכה מהים, עם חניה לרכב (לא פרטי), כמה צעדים מחנויות ותחנת אוטובוס, 10 דקות ממרכז העיר העתיקה של יפו, ​​עם שכנים טובים, מעולה לזוגות, או סטודנטים..... בדירה מטבח מאובזר, מכונת כביסה, שירותים, אמבטיה... 2 חדרים, אחד 16 מ""ר 1700 + כלי עזר, השני 24 מ""ר 1800 + כלי עזר</p>]",1,1,0,1,0,0,0,1,1,1,1700,6,7600
מרתף/פרטר,רמת החייל,רמות צהלה 1,2,0,50,0,0,12,,,0,"[<p class=""text-word-break"">המחיר כולל ארנונה, YES, חשמל ומים.</p>, <p class=""text-word-break"">
<span class=""fs--1"">פירוט ריהוט<br/></span>
                מקרר קטן, טלוויזיה, ארון בגדים חדש. אפשרי גם מיטה 
            </p>]",0,0,0,1,0,0,1,0,1,1,4500,2,8300
דירה,דקר,חסידי האומות 22,4,8,100,0,0,12,,,11,"[<p class=""text-word-break"">בפרויקט יפו בשדרה המבוקש מוצעת להשכרה דירת 4 חד' מרווחת ונעימה, קומה גבוהה, נוף פתוח.
מרפסת שמש מפנקת + חניה</p>]",1,0,1,1,0,0,1,1,0,1,8500,7,6300
דירה,צהלון,"ציהתל""י",3.5,5,98,0,0,1,,,6,"[<p class=""text-word-break"">במרחק הליכה מנמל יפו, העיר העתיקה, שוק הפשפשים, בבנין חדש, דירה מקסימה!  מעוצבת ברמה גבוהה ביותר, מרוהטת ברמה גבוהה ובטוב טעם, מרפסת ענקית שיוצאת מהסלון ומרפסת נוספת מחדר השינה, מטבח משודרג. 2 חדרי שינה, 2 חדרי אמבטיה, מרוהטת ומאובזרת במלואה. 
שקטה ביותר. פנויה מתחלת אוגוסט 
מושכרת לשנה</p>, <p class=""text-word-break"">
<span class=""fs--1"">פירוט ריהוט<br/></span>
                מרוהטת במלואה
            </p>]",1,0,1,1,0,0,1,1,1,1,10500,15,6300
יחידת דיור,רמת ישראל,שביל היסמין 19,2,2,60,100,0,4,,,2,"[<p class=""text-word-break"">יחידת דיור עם כניסה נפרדת +יציאה לגג 100 מטר</p>]",0,0,0,1,0,0,0,0,0,0,3500,6,4200
דירה,יפו ג,חריף אייזיק 40,3,1,70,0,0,12,250,60,4,"[<p class=""text-word-break"">דירת 3 חדרים, קומה ראשונה, שמורה וממוזגת, מרווחת מוארת חזית פתוחה לגינה ירוקה. כיוונים דרום ומזרח. מספר דקות הליכה לחוף הים ומרכז קניות. בקרבת גן שעשועים ומתנ״ס. 
תאריך כניסה 10.3.24.</p>]",0,0,0,1,0,0,0,0,1,0,5200,0,7800
דירה,אפקה,גורי ישראל 33,5,1,120,0,0,12,500,200,3,"[<p class=""text-word-break"">להשכרה !! מחיר:  7800  ש""ח 
רחוב: שדרות ישראל גורי
שכונה: קרית שלום
דירה של  5 חדרים,כ - 120 מטר, משופצת מקסימה ואיוכתית.
ענקית ומהממת 
הדירה פונה לירוק מוצפת אור ומשופצת אדריכלית
ברמה גבוהה.
לדירה מרפסת קטנה וחצר בשימוש
והכל בבניין קטן ואינטימי בן 2 קומות .
מתאימה לשותפים \ משפחה.
כניסה מידית. </p>]",0,0,0,1,0,1,0,0,0,1,7800,12,8100
דירה,צהלון,קדושי קהיר  4,3.5,2,85,12,0,12,500,250,5,"[<p class=""text-word-break""> להשכרה !!   מחיר: 6750 ש""ח 
רחוב: קדושי קהיר
עיר: כפר סבא
דירה של 3.5 חדרים,מסודרת ומקסימה כ - 85 מטר,סלון עם יציאה למרפסת שמש.
11 מטר פונה לחזית, ועוד מרפסת שמש של 8 מטר פונה לעורף.
חדרים שינה עם מזגנים.
יח' הורים עם מקלחת ושרותים.
ובנוסף עוד אמבטיה ושרותים עם יציאה למרפסת שרות.
פונה לירוק ולשקט.
מיקום מעולה של העיר.
חניה פרטית,ומעלית.
15.5.2023
</p>]",1,0,1,1,0,0,1,1,0,1,6750,5,13600
יחידת דיור,אפקה,עלומים 8,2.5,1,100,0,0,12,500,,1,"[<p class=""text-word-break"">יחידת דיור מעל קומת קרקע, מדרגות חיצוניות. חדר שינה מרווח עם שירותים ומקלחת. חצי חדר 5 מר עם כיור ומקלחת. מרפסת ענקית, 60 מר!
היחידה ריקה מציוד. המון ארונות קיר. </p>, <p class=""text-word-break"">
<span class=""fs--1"">פירוט ריהוט<br/></span>
                ללא
            </p>]",0,0,0,1,0,0,0,1,0,0,7500,0,7400
דירה להשכרה,נמל תל אביב,,4.5,0,140,0,0,,,500,0,"[<p class=""text-word-break"">נכס מספר 29352, מרווחת מאד,שקטה(פונה לרחוב ברזני),החצי חדר ממש בכניסה לדירה כך שהוא שמתאים מאד לחדר עבודה . הדירה לא מפוארת אך שמורה ונקיה . 054-4336365                                    
                                    נכס בבלעדיות משרד התיווך</p>, <p class=""text-word-break"">
<span class=""fs--1"">פירוט ריהוט<br/></span>
                ארונות קיר
            </p>]",1,0,1,1,1,0,0,1,1,1,1980,1,1300
מחסן,שיכוני חסכון,"הבעש""ט 1",1,0,1,0,0,12,,,0,"[<p class=""text-word-break"">לעבודה קלה בהקלדה, והזנת תוכן, ומילוי סקרים, דרושים! שכר שעתי גבוה + בונוסים למתאימים, לפרטים נא לפנות בוואטספ 050-9557487</p>]",0,0,0,0,0,0,0,0,0,0,1,0,11400
דירה,נוה אביבים,יהודה הנשיא 18,4,3,95,0,0,12,515,240,4,פירוט ריהוטחלקי מיטות וארונות ספה,0,0,1,1,0,0,0,1,0,0,6600,0,6.132
כללי,הצפון החדש החלק הדרומי,אבן גבירול 114,1,0,38,0,0,12,,,0,ללא תיווך חנות קטנה ומטריפה פינתית באיבן גבירול 114 כולל גלריה שרותים צמודים ומיזוג ללא עבודת הרכבת הקלה,0,0,0,0,0,0,0,0,0,0,111,3,1.43
כללי,הצפון החדש החלק הדרומי,אבן גבירול 114,1,0,38,0,0,12,,,0,חנות קטנה ומטריפה להשכרה 38 מ 21 מ וגלריה 17 מ כולל שירותים ומזגן חזית לרחוב ללא עבודות הרכבת הקלה כניסה מידית,0,0,0,1,0,1,0,0,0,1,1,2,1.43
דירה,נוה אביבים,מוריץ דניאל 36,3,8,100,0,,12,600,400,16,"4 חדרים שהוסבו ל-3 חדרים סלון גדול
צעד מאוניברסיטת תל אביב ומקניון רמת אביב סביבה שקטה נוף יפה
דירה מאווררת, מרווחת, פונה לכיוונים צפון דרום מערב, עורפית, פונה לגן גדול
בנין מתוחזק יפה, מדשאות מסביב לבניין
ממ""ד בכל קומה
מרוהטת חלקית
השכרה לטווח ארוך
(ראה סרט בנוסף לתמונות)",1,0,1,1,1,0,1,1,0,0,9000,7,7.658
דירה,הצפון החדש החלק הדרומי,דובנוב 30,3,4,92,0,0,12,675,350,8,"מפרטי. דירת יוקרה בקומה רביעית ונוף פתוח. חדשה מקבלן נעימה ומרווחת. בניין בוטיק מפואר ואיכותי ברחוב מקסים. בקרבת מרכזי תרבות, מסעדות ובילוי. 80 מ""ר בנוי 12 מ""ר מרפסת  ומחסן גדול. שני חדרי אמבטיה.  ריצוף יוקרתי, ארונות קיר, מיזוג מרכזי ועוד. חניה פרטית צמודה רגילה ונוחה. הבניין בנוי בסטנדרטים גבוהים ומערכות מתקדמות.  מינימום שנתיים. גמישות במחיר לשוכר מתאים",1,1,1,1,0,0,1,1,0,0,13500,10,1.611
דופלקס,נוה אביבים,הופיין 3,3.5,0,107,0,,12,361,250,2,"דירה ייחודית שאין כמוה, מוזמנים לבוא ולהתאהב.
דופלקס בקומת קרקע + 1 עם יציאה לגינה גדולה, משופצת, מושקעת ומעוצבת, מוקפת מדשאות. בקומת הקרקע מטבח וסלון פתוח אל הגינה, בקומה העליונה שני חדרי שינה - האחד יחידת הורים שכוללת גם חדר עבודה מופרד בויטרינה והשני חדר ילדים. בנוסף חדר ארונות מאובזר וארון קיר ביחידת ההורים. 3 חדרי שירותים, 2 חדרי אמבט, מזגנים בכל הבית, רשתות בכל החלונות, דוד שמש. ארנונה וועד בית נמוכים. כניסה ב-1/4/24.",0,0,0,1,0,1,0,0,0,1,11000,5,7.774
דירה,נוה אביבים,הופיין 8,2.5,3,59,0,0,12,200,150,3,"רמת אביב הירוקה
דירה של 2.5 חדרים,כ - 59 מטר מסודרת פונה לירוק.
סלון עם מטבח פתוח.
חדרי שינה עם מזגנים.
שירותים כפולים,ומקלת
פונה לירוק שקטה.
חניה פרטית.
בניין מתוחזק ומסודר
קרוב לאוניברסיטה
כניסה מידית",1,0,0,1,0,0,0,0,0,1,5600,8,7.827
דירה,הצפון החדש החלק הדרומי,אבן גבירול 104,1,2,22,0,,12,,,4,"דירה מחולקת ל 3 דירות בלב תל אביב
אבן גבירול 104 
כניסה 15.10
משפוצת מהיסוד מוארת, צדדית 

שכירות 5400 כולל חשמל, מים, ארנונה
קומה 2 ללא מעלית",0,0,0,0,0,0,0,0,0,0,4500,11,1.295
דירה,הצפון החדש החלק הדרומי,רמברנדט 32,5,1,120,0,,12,500,160,4,"לתקופה של 6 חודשים+אופציה, דירת 5 חדרים במרכז תל אביב. סמוך לגן העיר. ללא חניה פרטית.",0,0,0,0,0,0,0,1,0,0,9500,6,1.704
דירה,הצפון החדש החלק הדרומי,דובנוב 23,2.5,2,70,0,,12,285,100,3,"דירה נחמדה במצב טוב מאד, קרוב למרכזי הבידור, לעירית תל אביב, מול גינת דובנוב. 
לא להתקשר בשבת",0,0,0,0,0,0,0,1,0,0,8000,2,1.477
דירה,הצפון החדש החלק הדרומי,ויצמן 5,2.5,2,78,0,0,12,550,250,4,"הצפון הישן \ ליד: יהודה המכבי

דירה של  3 חדרים,כ - 78 מטר פונה לחזית מסודרת ומוארת ומקסימה 

חדר שינה עם מזגן וארון.

חצי חדר עם מזגן

מטבח נטו,פינת אוכל

בניין מטופח 

קרובה לפארק הירקון,והליכה לכל מקום ברגל מיקום מעולה.

חניה פרטית בבניין

בניין עם מעלית.

כניסה מידית.",1,0,1,1,0,0,0,0,0,0,7000,8,2.157
דירה,נוה אביבים,הופיין 8,3,4,70,0,0,12,560,,4,,0,0,0,1,0,0,0,1,0,1,6900,3,7.827
דירה,הצפון החדש החלק הדרומי,שילה 5,3,1,90,0,0,12,750,200,4,"להשכרה !! מחיר:  9500 ש""ח

רחוב שילה 3 - הצפון הישן |

רחוב שקט, מקביל לאבן גבירול, סמוך לעירייה, ככר רבין והבייקרי

דירת 3.5 חדרים  97 מ""ר כולל מרפסת מקורה גדולה 

דירה ישנה משופצת של פעם | קומה 1 ללא מעלית 

חלל מרכזי ענק לסלון ופינת אוכל עם יציאה למרפסת ולחצי חדר נוסף.

חדר שינה עם יציאה למרפסת, ושני חצאי חדרים עם חלונות גדולים.

מקלחת (יש גם אמבטיה וגם דוש) ושירותים בנפרד 

מטבח חדש בחדר נפרד  מזגנים חדשים בכל חדרי השינה ובסלון 

ארון קיר בחדר השינה  חלונות אלומיניום חדשים 

צבועה נקייה ומסודרת מרבית בנייני התמ""א מסביב בשלבי סיום 

ארנונה לחודשיים 940 ש""ח, ועד בית לחודש 200 ש""ח",0,0,0,1,0,0,0,0,0,0,9500,3,1.939
דירה,נוה אביבים,טאגור,5,4,132,0,0,12,,,8,"בפרויקט חדש של אשדר
דירה חדשה ברמה גבוהה , מוארת ויפה
עם מרפסת שמש 12 מ""ר ,2 חניות , מחסן ממ""דו-3 חדרי אמבטיה ושירותים.
במיקום מצוין בשכונה בקרבת בתי ספר ,גני ילדים, מרכזי קניות וקניון רמת אביב",1,1,1,1,1,0,1,1,0,1,12850,8,5.976
דירה,נוה אביבים,טאגור,5,3,142,0,0,12,,,12,"להשכרה דירה 5 חדרים לכיוון דרום מערב 
חדשה מקבלן עדיין לא גרו בה 
מכשירי חשמל במטבח 
מרפסת שמש כ12 מר
2 חניות ומחסן
ללא בעלי חיים",1,1,1,1,1,0,1,1,0,1,14000,8,5.976
דירה,הצפון החדש החלק הדרומי,,4,6,103,0,,12,500,950,17,"בפרוייקט גינדי TLV
דירת 4 חדרים כחדשה 
מטבח מאובזר לגמרי
חניה רגילה
מרפסת שמש מהממת
דירה מלאת אור 

כניסה תוך 3 חודשים",1,0,1,1,0,0,1,1,1,1,12000,5,2.286
דירה,הצפון החדש החלק הדרומי,,3,4,136,0,0,12,600,3600,29,"קומה 4 
132 מ""ר + 14 מ""ר מרפסת שמש 
3 חדרים 
2 חדרי מאסטר 
שרותי אורחים 
מערב צפון 
ארנונה לחודשיים 1,200
דמי ניהול 3,600
המגדל כולל : קבלה 24/7, חד""כ,  בריכה חיצונית , לאונג' דיירים, חדר ישיבות, חדר מסיבות 
שכירות : 22,000",1,0,1,1,0,0,1,1,1,1,22000,9,2.286
דירה,הצפון החדש החלק הדרומי,,5,11,127,0,0,12,,,42,"להשכרה במגדל דה וינצ'י היוקרתי! 
דירת 5 חדרים יפייפיה ומרוהטת חלקית. 
לפרטים נוספים ניתן להתקשר",1,1,1,0,1,0,1,1,0,1,14000,3,2.286
דירה,הצפון החדש החלק הדרומי,,3,3,12,0,,12,,,12,"בלמד החדש בבניין חדש של 3 שנים
דירה משופצת ומשודרגת 
3 חניות תת קרקעיות 
מחסן 
חדר כושר בבניין",1,1,1,1,1,1,1,1,0,1,10500,1,2.286
דירה,הצפון החדש החלק הדרומי,,4,5,136,0,,12,,,11,"בפרויקט יוקרתי בצפון יפו, בקרבת שוק הפשפשים והנמל, דירת 4 חדרים מגזינית כ-120 מ""ר מעוצבת אדריכלית + מרפסת גדולה של 16 מ""ר, עם נוף-ים פנורמי מרהיב. 
בפרויקט חדר כושר, שני מתחמי-לובי מפוארים, שומר 24/7 מעלית וחניה",1,0,1,1,1,0,1,1,0,1,14000,7,2.286
דירה,הצפון החדש החלק הדרומי,,4,1,180,0,0,12,,1500,8,"דירה יוקרתית קו ראשון לים 
4 חדרים 140 מר + 40 מר מרפסת שמש
מחולקת ל3 חדרי שינה וסלון גדול 
מרוהטת קומפלט 
מוארת מאווררת ושקטה 
קומה 2 עם מעלית 
חניה תת קרקעית 
דמי ניהול : 1,500ש""ח",1,0,1,1,1,0,1,1,1,1,30000,4,2.286
דירה,הצפון החדש החלק הדרומי,,3.5,3,139,0,,12,750,550,5,"בצפון הישן ברחוב יחזקאל.
דירת פרימיום מרוהטת ,3.5 חד ענקית יחידה בקומה ,
בבניין בוטיק חדש.
מעלית וחנייה תת קרקעית רגילה.
סלון ומטבח מרווחים ומושלמים לאירוח .
מרפסת מפנקת 14 מ""ר, 
חדרים מרווחים ,מקלחת שרותים גדולים ומפנקים ובנוסף חדר שירותי אורחים. 
כניסה ב 15 לאוגוסט",1,0,1,1,1,0,1,1,1,1,18000,5,2.286
דירה,נוה אביבים,טאגור,5,5,170,0,,12,,,8,"מאווררת וגדולה 
מיקום טוב בשכונה 
שומר בכניסה",1,0,1,1,0,0,0,0,0,1,14000,3,5.976
דירה,הצפון החדש החלק הדרומי,,3,3,112,0,,12,375,600,4,"דירה מיוחדת עם נוף פתוח שנותן ספייס ענק.
200 מ' מהים והטיילת בלבד! סמוך לרכבת הקלה והשוק היווני 
בבניין בוטיק עם מעט דירות, מוארת עם בריזה מדהימה מהים, 94 מר מרווחת ענקית מחולקת נכון!
סלון ומטבח OPEN SPACR מטבח ענק עם כל מוצרי החשמל ואי ישיבה מהמם, 2 חדרי שינה 1 ממד מגיע עם ארון הזזה
1 16 מר עם יציאה למרפסת שמש נוספת
שירותים ואמבטיה מרווחים

אנרגיות טובות, שקיעות מטריפות
חניה פרטית",1,0,1,1,1,0,1,1,1,0,13500,12,2.286
